회계년도,회사명,거래소코드,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
2021/12,(주)한독,2390,-1.3,-87.78,239.0,119.16,5.41,40.8,25.07,1.31,0.8,12.9,7.93
2022/12,(주)한독,2390,1.75,224.25,776.0,128.12,5.24,18.17,10.73,0.89,0.52,11.26,6.64
2007/12,(주)한미글로벌건축사사무소,53690,0.0,0.0,1084.0,79.1,8.95,0.0,0.0,0.0,0.0,0.0,0.0
2008/12,(주)한미글로벌건축사사무소,53690,25.09,33.09,1212.0,67.81,11.19,0.0,0.0,0.0,0.0,0.0,0.0
2009/12,(주)한미글로벌건축사사무소,53690,10.33,12.81,1245.0,38.61,10.34,20.34,11.13,3.88,2.12,14.94,8.18
2010/12,(주)한미글로벌건축사사무소,53690,0.0,0.0,1297.0,94.23,10.51,12.75,8.73,2.64,1.81,0.0,0.0
2011/12,(주)한미글로벌건축사사무소,53690,-48.61,-51.12,649.0,180.8,3.05,23.11,11.09,1.99,0.95,9.04,4.34
2012/12,(주)한미글로벌건축사사무소,53690,-11.0,-0.86,649.0,186.8,2.4,16.33,9.08,1.61,0.9,14.33,7.97
2013/12,(주)한미글로벌건축사사무소,53690,67.17,40.08,910.0,163.4,4.55,12.25,9.04,1.03,0.76,0.0,0.0
2014/12,(주)한미글로벌건축사사무소,53690,24.48,21.23,1092.0,155.57,6.25,13.11,9.38,1.13,0.81,4.64,3.32
2015/12,(주)한미글로벌건축사사무소,53690,19.39,-8.0,795.0,51.38,7.4,28.65,13.07,2.09,0.96,14.84,6.77
2016/12,(주)한미글로벌건축사사무소,53690,-23.54,35.85,926.0,51.52,5.58,17.47,10.53,1.61,0.97,334.1,201.43
2017/12,(주)한미글로벌건축사사무소,53690,14.69,-1.72,899.0,61.18,5.39,19.84,14.02,1.37,0.97,15.15,10.71
2018/12,(주)한미글로벌건축사사무소,53690,1.61,-22.12,697.0,102.94,5.29,42.56,24.43,1.62,0.93,84.59,48.55
2019/12,(주)한미글로벌건축사사무소,53690,121.97,220.38,2222.0,64.02,8.28,36.11,18.89,1.63,0.85,11.89,6.22
2020/12,(주)한미글로벌건축사사무소,53690,-32.39,-58.35,974.0,69.79,7.09,16.38,6.5,1.31,0.52,8.85,3.51
2021/12,(주)한미글로벌건축사사무소,53690,19.01,56.1,1537.0,97.92,7.27,13.17,8.4,1.52,0.97,12.74,8.13
2022/12,(주)한미글로벌건축사사무소,53690,56.08,61.19,2449.0,91.66,8.19,37.26,7.22,3.8,0.73,155.81,30.17
2007/12,(주)한샘,9240,0.0,0.0,759.0,112.25,3.61,13.78,8.45,1.61,0.99,7.03,4.31
2008/12,(주)한샘,9240,31.35,25.48,991.0,109.0,4.65,10.89,6.17,1.55,0.88,0.0,0.0
2009/12,(주)한샘,9240,30.25,10.76,1141.0,135.88,4.83,12.34,5.18,1.81,0.76,5.86,2.46
2010/12,(주)한샘,9240,22.06,35.44,1512.0,78.7,5.98,10.7,7.63,1.98,1.41,10.65,7.59
2011/12,(주)한샘,9240,38.16,34.05,2086.0,95.0,7.27,15.37,7.41,3.11,1.5,8.05,3.88
2012/12,(주)한샘,9240,-8.36,0.4,2139.0,75.35,6.03,17.18,10.23,3.06,1.82,32.13,19.13
2013/12,(주)한샘,9240,68.93,55.44,3402.0,91.54,7.93,21.29,7.3,4.96,1.7,14.45,4.96
2014/12,(주)한샘,9240,38.32,41.26,4793.0,60.93,8.33,44.75,14.71,11.49,3.78,71.92,23.65
2015/12,(주)한샘,9240,32.91,32.31,6342.0,76.67,8.58,75.88,24.71,21.05,6.86,41.14,13.4
2016/12,(주)한샘,9240,8.76,11.23,7054.0,66.09,8.25,57.33,26.5,14.65,6.77,47.57,21.99
2017/12,(주)한샘,9240,-11.94,-24.76,5413.0,92.21,6.81,43.78,27.01,11.37,7.01,55.99,34.54
2018/12,(주)한샘,9240,-60.13,-6.23,5103.0,63.66,2.91,63.06,16.25,8.12,2.09,45.77,11.79
2019/12,(주)한샘,9240,-0.47,-52.51,2423.0,96.09,3.28,63.18,31.71,4.72,2.37,29.61,14.86
2020/12,(주)한샘,9240,66.94,52.31,3766.0,95.5,4.5,58.26,21.7,5.27,1.96,15.06,5.61
2021/12,(주)한샘,9240,0.0,0.0,3266.0,100.48,3.1,69.04,37.53,6.18,3.36,189.05,102.77
2022/12,(주)한샘,9240,0.0,0.0,-4412.0,146.88,-1.08,0.0,0.0,5.27,2.07,0.0,0.0
2007/12,(주)한섬,20000,0.0,0.0,1688.0,12.16,19.69,13.28,8.64,1.32,0.86,18.52,12.04
2008/12,(주)한섬,20000,-27.16,17.58,2423.0,13.25,13.37,6.18,2.41,0.78,0.31,10.21,3.99
2009/12,(주)한섬,20000,51.73,-5.94,2293.0,13.51,17.78,7.9,3.36,0.85,0.36,8.42,3.59
2010/12,(주)한섬,20000,30.12,39.13,3193.0,13.14,20.02,7.59,4.72,0.97,0.6,7.64,4.75
2011/12,(주)한섬,20000,27.06,19.71,3902.0,12.79,22.72,9.94,5.32,1.33,0.71,15.85,8.49
2012/12,(주)한섬,20000,-38.55,-25.96,2888.0,15.06,14.31,15.34,8.46,1.46,0.81,15.41,8.5
2013/12,(주)한섬,20000,-29.12,-30.83,1998.0,26.04,10.7,16.85,12.31,1.17,0.85,17.64,12.88
2014/12,(주)한섬,20000,-9.25,-14.33,1712.0,27.11,8.71,18.02,12.13,1.17,0.79,58.63,39.47
2015/12,(주)한섬,20000,44.65,97.8,3385.0,15.17,10.72,13.68,8.69,1.3,0.83,21.94,13.93
2016/12,(주)한섬,20000,8.97,-24.07,2571.0,17.91,10.12,19.5,15.0,1.28,0.98,20.29,15.61
2017/12,(주)한섬,20000,-23.65,-4.64,2451.0,35.31,4.48,16.9,11.76,1.01,0.71,20.66,14.37
2018/12,(주)한섬,20000,67.25,38.07,3385.0,22.68,7.08,15.49,9.69,1.11,0.69,6.85,4.28
2019/12,(주)한섬,20000,15.84,14.66,3881.0,26.6,8.46,15.91,8.91,1.27,0.71,9.26,5.18
2020/12,(주)한섬,20000,-4.22,-0.2,3873.0,27.75,8.53,10.86,4.53,0.94,0.39,6.18,2.58
2021/12,(주)한섬,20000,0.0,0.0,5214.0,25.53,10.97,10.82,6.28,1.12,0.65,6.99,4.06
2022/12,(주)한섬,20000,10.59,7.38,5599.0,26.05,10.91,7.82,4.68,0.79,0.47,13.48,8.07
2007/12,(주)한솔케미칼,14680,0.0,0.0,476.0,63.77,5.6,30.76,15.38,1.4,0.7,12.51,6.26
2008/12,(주)한솔케미칼,14680,0.0,0.0,295.0,72.44,5.07,39.86,12.08,1.22,0.37,7.36,2.23
2009/12,(주)한솔케미칼,14680,83.5,436.73,1623.0,79.92,9.07,8.62,2.96,1.34,0.46,4.52,1.55
2010/12,(주)한솔케미칼,14680,6.83,-8.27,1505.0,83.59,8.05,14.27,8.39,1.54,0.9,9.2,5.41
2011/12,(주)한솔케미칼,14680,4.71,19.94,1850.0,111.37,6.93,18.54,10.65,1.86,1.07,20.67,11.87
2012/12,(주)한솔케미칼,14680,30.03,93.4,3398.0,97.52,8.4,9.71,5.58,1.99,1.14,9.98,5.74
2013/12,(주)한솔케미칼,14680,3.63,-43.76,1830.0,115.64,8.75,15.86,11.6,1.99,1.45,8.3,6.06
2014/12,(주)한솔케미칼,14680,1.6,5.56,1932.0,122.45,8.39,20.1,12.87,2.44,1.56,11.73,7.51
2015/12,(주)한솔케미칼,14680,73.82,59.39,0.0,111.14,13.31,35.78,13.14,5.5,2.02,28.67,10.53
2016/12,(주)한솔케미칼,14680,67.64,63.49,5314.0,105.12,17.84,20.57,10.99,4.22,2.26,15.03,8.03
2017/12,(주)한솔케미칼,14680,-3.65,-2.8,4893.0,85.06,15.18,21.53,16.52,3.49,2.68,15.42,11.83
2018/12,(주)한솔케미칼,14680,18.24,29.86,6354.0,77.03,16.08,15.02,10.88,2.96,2.14,11.08,8.03
2019/12,(주)한솔케미칼,14680,19.05,22.71,7798.0,80.42,18.96,17.13,11.33,3.21,2.12,16.97,11.23
2020/12,(주)한솔케미칼,14680,36.37,41.93,11067.0,60.57,24.53,21.44,6.86,4.77,1.53,16.89,5.4
2021/12,(주)한솔케미칼,14680,30.11,20.88,13332.0,55.91,25.72,34.13,15.71,7.64,3.52,37.47,17.25
2022/12,(주)한솔케미칼,14680,-5.92,4.58,14099.0,47.02,21.0,28.8,15.48,5.58,3.0,26.91,14.46
2007/12,(주)한솔홈데코,25750,0.0,0.0,-52.0,202.16,1.15,0.0,0.0,2.04,0.66,18.63,6.02
2008/12,(주)한솔홈데코,25750,0.0,0.0,-156.0,151.27,-1.71,0.0,0.0,1.17,0.29,0.0,0.0
2009/12,(주)한솔홈데코,25750,0.0,0.0,105.0,129.12,4.34,55.16,19.61,1.03,0.37,4.43,1.58
2010/12,(주)한솔홈데코,25750,44.12,18.94,124.0,139.06,6.5,16.73,7.01,1.51,0.63,9.09,3.81
2011/12,(주)한솔홈데코,25750,5.26,41.27,176.0,161.3,5.61,9.81,4.91,0.77,0.39,40.01,20.03
2012/12,(주)한솔홈데코,25750,-52.44,-82.95,30.0,139.22,2.43,38.15,24.73,0.8,0.52,6.69,4.34
2013/12,(주)한솔홈데코,25750,63.53,243.3,83.0,125.56,3.22,25.46,14.92,1.09,0.64,15.19,8.9
2014/12,(주)한솔홈데코,25750,-40.85,-97.38,2.0,118.77,1.89,0.0,0.0,1.57,0.81,49.11,25.24
2015/12,(주)한솔홈데코,25750,109.01,916.41,20.0,117.51,3.86,31.83,18.86,1.28,0.76,15.87,9.41
2016/12,(주)한솔홈데코,25750,40.58,401.73,98.0,102.68,5.56,25.65,16.62,1.15,0.74,10.88,7.05
2017/12,(주)한솔홈데코,25750,-27.32,-52.51,44.0,99.66,3.74,18.96,14.34,0.91,0.69,9.42,7.12
2018/12,(주)한솔홈데코,25750,-3.53,228.0,145.0,90.59,3.09,78.16,34.56,1.37,0.61,10.05,4.44
2019/12,(주)한솔홈데코,25750,-118.14,-139.08,-57.0,91.84,-0.63,0.0,0.0,0.91,0.53,31.0,18.04
2020/12,(주)한솔홈데코,25750,0.0,0.0,7.0,90.88,1.14,93.96,18.44,1.37,0.27,13.15,2.58
2021/12,(주)한솔홈데코,25750,198.82,830.9,68.0,96.85,3.27,27.67,16.02,1.28,0.74,53.63,31.06
2022/12,(주)한솔홈데코,25750,-68.5,0.0,-60.0,108.25,0.96,26.14,13.38,0.92,0.47,22.67,11.61
2007/12,(주)한익스프레스,14130,0.0,0.0,1607.0,306.03,2.76,12.16,5.85,1.97,0.95,0.0,0.0
2008/12,(주)한익스프레스,14130,30.67,52.54,2451.0,232.31,3.26,8.69,1.69,1.72,0.34,2.34,0.46
2009/12,(주)한익스프레스,14130,37.11,29.95,3186.0,193.03,4.53,9.26,1.65,1.84,0.33,0.0,0.0
2010/12,(주)한익스프레스,14130,0.0,0.0,4707.0,200.46,3.95,7.23,2.81,1.83,0.71,4.31,1.67
2011/12,(주)한익스프레스,14130,0.0,0.0,-5541.0,390.54,3.4,0.0,0.0,2.57,1.6,0.0,0.0
2012/12,(주)한익스프레스,14130,0.0,0.0,4391.0,255.7,2.92,6.63,3.68,1.58,0.88,0.0,0.0
2013/12,(주)한익스프레스,14130,9.79,12.15,4925.0,206.51,2.63,5.76,3.76,1.22,0.8,0.0,0.0
2014/12,(주)한익스프레스,14130,-7.52,210.51,15292.0,108.01,2.18,3.44,1.45,1.44,0.61,3.75,1.58
2015/12,(주)한익스프레스,14130,40.21,-56.64,0.0,146.71,2.51,24.27,5.83,3.64,0.87,45.31,10.88
2016/12,(주)한익스프레스,14130,-18.63,-31.11,4568.0,156.34,1.91,27.62,13.36,3.26,1.58,35.37,17.1
2017/12,(주)한익스프레스,14130,13.62,22.15,5580.0,198.59,1.92,13.54,6.52,1.66,0.8,60.67,29.21
2018/12,(주)한익스프레스,14130,-11.92,-20.9,441.0,198.01,1.58,15.67,0.72,1.46,0.07,12.23,0.57
2019/12,(주)한익스프레스,14130,33.69,8.45,479.0,269.52,2.07,42.85,16.41,1.91,0.73,4.14,1.58
2020/12,(주)한익스프레스,14130,-10.71,0.0,-167.0,339.83,1.73,0.0,0.0,1.94,0.58,5.67,1.69
2021/12,(주)한익스프레스,14130,-46.4,0.0,240.0,409.79,0.74,0.0,0.0,1.64,1.03,5.74,3.59
2022/12,(주)한익스프레스,14130,247.66,141.84,581.0,287.21,2.31,30.47,19.48,0.92,0.59,28.26,18.07
2007/12,(주)한진,2320,0.0,0.0,322.0,107.49,2.23,209.2,77.43,1.64,0.61,60.55,22.41
2008/12,(주)한진,2320,0.0,0.0,-10732.0,103.27,1.73,0.0,0.0,0.87,0.5,8.03,4.58
2009/12,(주)한진,2320,0.0,0.0,461.0,113.35,2.79,94.45,61.0,0.76,0.49,67.89,43.84
2010/12,(주)한진,2320,60.67,0.0,-179.0,109.66,3.58,0.0,0.0,0.54,0.41,10.19,7.77
2011/12,(주)한진,2320,-22.87,0.0,-2404.0,133.73,2.51,0.0,0.0,0.59,0.31,6.72,3.52
2012/12,(주)한진,2320,7.4,0.0,-854.0,142.24,2.61,0.0,0.0,0.41,0.27,10.05,6.5
2013/12,(주)한진,2320,7.17,0.0,-585.0,156.7,2.68,0.0,0.0,0.45,0.26,2.98,1.7
2014/12,(주)한진,2320,30.67,0.0,3686.0,148.88,3.43,15.8,5.31,0.88,0.3,9.28,3.12
2015/12,(주)한진,2320,-21.74,130.44,8495.0,240.87,2.51,9.3,5.23,1.19,0.67,14.12,7.94
2016/12,(주)한진,2320,-137.28,-60.54,3352.0,229.44,-0.87,7.34,3.55,0.82,0.4,0.0,0.0
2017/12,(주)한진,2320,0.0,-213.51,-3805.0,182.3,1.19,26.92,17.15,0.56,0.36,13.69,8.72
2018/12,(주)한진,2320,94.95,0.0,3873.0,149.4,2.16,12.96,4.41,0.68,0.23,7.75,2.64
2019/12,(주)한진,2320,115.44,-106.84,-265.0,236.69,4.4,89.04,44.19,0.64,0.32,8.73,4.33
2020/12,(주)한진,2320,16.84,0.0,575.0,206.05,4.78,411.28,178.45,0.61,0.26,5.4,2.34
2021/12,(주)한진,2320,-6.12,2036.16,10804.0,182.22,3.97,5.04,2.72,0.58,0.31,13.08,7.06
2022/12,(주)한진,2320,15.15,-70.01,3290.0,166.77,4.02,41.58,23.52,0.35,0.2,12.43,7.03
2007/12,(주)한진중공업홀딩스,3480,0.0,0.0,2249.0,225.95,6.3,30.92,9.31,2.86,0.86,10.68,3.21
2008/12,(주)한진중공업홀딩스,3480,68.05,-2.87,3125.0,263.77,8.79,15.14,2.64,1.2,0.21,0.0,0.0
2009/12,(주)한진중공업홀딩스,3480,-23.38,0.0,277.0,284.42,6.21,91.02,42.69,0.66,0.31,63.69,29.87
2010/12,(주)한진중공업홀딩스,3480,-84.35,0.0,326.0,48.24,4.22,35.96,16.13,0.59,0.26,31.06,13.93
2011/12,(주)한진중공업홀딩스,3480,-21.71,0.0,-404.0,52.21,3.3,68.75,27.29,0.46,0.18,55.22,21.92
2012/12,(주)한진중공업홀딩스,3480,0.0,0.0,-240.0,80.11,-0.09,28.26,18.54,0.28,0.18,30.18,19.8
2013/12,(주)한진중공업홀딩스,3480,0.0,0.0,-3022.0,112.87,-3.43,26.92,15.88,0.28,0.17,24.08,14.21
2014/12,(주)한진중공업홀딩스,3480,0.0,0.0,-4652.0,145.84,-5.24,39.79,23.38,0.34,0.2,38.62,22.7
2015/12,(주)한진중공업홀딩스,3480,0.0,0.0,-3669.0,165.15,-5.28,0.0,0.0,0.33,0.21,28.83,18.31
2016/12,(주)한진중공업홀딩스,3480,0.0,0.0,-13015.0,332.0,-32.6,0.0,0.0,0.46,0.3,28.25,18.33
2017/12,(주)한진중공업홀딩스,3480,0.0,0.0,-5344.0,347.26,-6.81,959.08,475.69,0.54,0.27,52.2,25.89
2018/12,(주)한진중공업홀딩스,3480,0.0,0.0,346.0,410.45,2.92,0.0,0.0,0.41,0.24,0.0,0.0
2019/12,(주)한진중공업홀딩스,3480,38.91,234.81,1160.0,416.17,4.38,0.0,0.0,0.52,0.21,0.0,0.0
2020/12,(주)한진중공업홀딩스,3480,31.15,0.0,-146.0,415.22,6.34,61.29,26.12,0.53,0.23,42.86,18.26
2021/12,(주)한진중공업홀딩스,3480,-11.51,0.0,-250.0,427.19,5.02,27.63,13.16,0.74,0.35,39.57,18.84
2022/12,(주)한진중공업홀딩스,3480,-16.73,0.0,563.0,444.19,2.58,36.67,19.26,0.61,0.32,33.15,17.41
2013/12,(주)한진칼,180640,,,,,,,,,,,
2014/12,(주)한진칼,180640,0.0,0.0,8068.0,48.7,12.08,48.59,23.38,0.88,0.42,25.04,12.05
2015/12,(주)한진칼,180640,-1.65,0.0,-3928.0,57.65,10.28,211.02,100.81,1.54,0.74,74.39,35.54
2016/12,(주)한진칼,180640,33.25,0.0,-7637.0,86.36,9.99,0.0,0.0,1.05,0.62,32.71,19.43
2017/12,(주)한진칼,180640,16.48,0.0,3722.0,61.99,10.03,6.64,3.51,1.09,0.58,41.5,21.93
2018/12,(주)한진칼,180640,-5.63,0.0,-602.0,65.32,8.34,64.52,30.52,1.33,0.63,0.0,0.0
2019/12,(주)한진칼,180640,0.0,0.0,-4094.0,89.6,-0.32,98.29,46.13,1.99,0.93,59.51,27.93
2020/12,(주)한진칼,180640,0.0,0.0,-4480.0,109.62,-54.09,0.0,0.0,3.3,1.11,286.98,96.56
2021/12,(주)한진칼,180640,0.0,0.0,247.0,105.83,-49.38,0.0,0.0,2.75,1.69,242.54,148.89
2022/12,(주)한진칼,180640,0.0,0.0,10143.0,51.98,7.23,11.66,6.05,1.91,0.99,0.0,0.0
2007/12,(주)한창,5110,0.0,0.0,-50.0,27.83,-32.25,0.0,0.0,1.07,0.7,0.0,0.0
2008/12,(주)한창,5110,0.0,0.0,-54.0,30.61,-0.42,0.0,0.0,0.97,0.26,0.0,0.0
2009/12,(주)한창,5110,0.0,0.0,-62.0,33.96,1.75,0.0,0.0,0.56,0.27,19.22,9.44
2010/12,(주)한창,5110,0.0,0.0,-192.0,47.02,-18.24,0.0,0.0,0.67,0.44,2.42,1.58
2011/12,(주)한창,5110,0.0,0.0,-201.0,61.15,-5.77,0.0,0.0,1.47,0.45,29.52,8.95
2012/12,(주)한창,5110,0.0,0.0,36.0,62.88,6.78,13.06,3.88,1.48,0.44,0.0,0.0
2013/12,(주)한창,5110,88.96,-16.49,30.0,69.05,9.55,61.03,32.16,1.12,0.59,0.0,0.0
2014/12,(주)한창,5110,-14.68,133.57,70.0,80.7,9.57,26.43,6.89,2.03,0.53,60.32,15.72
2015/12,(주)한창,5110,0.0,0.0,26.0,98.96,-19.51,26.56,5.67,4.64,0.99,0.0,0.0
2016/12,(주)한창,5110,0.0,0.0,129.0,112.69,1.59,0.0,0.0,6.63,2.75,0.0,0.0
2017/12,(주)한창,5110,467.85,-66.39,43.0,153.59,4.06,0.0,0.0,6.32,1.29,716.6,145.89
2018/12,(주)한창,5110,1.8,-210.93,-48.0,225.67,4.67,0.0,0.0,4.62,1.49,0.0,0.0
2019/12,(주)한창,5110,59.24,0.0,-131.0,243.5,10.67,0.0,0.0,8.48,3.09,0.0,0.0
2020/12,(주)한창,5110,0.0,0.0,-404.0,212.78,-13.1,0.0,0.0,6.26,1.71,0.0,0.0
2021/12,(주)한창,5110,0.0,0.0,-332.0,262.9,-13.4,0.0,0.0,7.47,3.69,0.0,0.0
2022/12,(주)한창,5110,0.0,0.0,-88.0,386.04,11.02,0.0,0.0,10.94,4.09,0.0,0.0
2007/12,(주)한창제지,9460,0.0,0.0,-35.0,301.79,3.27,0.0,0.0,0.92,0.47,0.0,0.0
2008/12,(주)한창제지,9460,-92.6,0.0,-664.0,1400.55,0.2,0.0,0.0,2.59,0.43,0.0,0.0
2009/12,(주)한창제지,9460,2601.48,0.0,160.0,217.56,5.58,5.56,0.57,1.0,0.1,4.28,0.44
2010/12,(주)한창제지,9460,20.83,14.5,156.0,220.33,5.83,6.92,3.14,1.33,0.6,6.85,3.11
2011/12,(주)한창제지,9460,-62.97,-94.89,8.0,255.98,2.04,80.58,57.97,0.78,0.56,2.91,2.1
2012/12,(주)한창제지,9460,-8.4,49.1,10.7,213.89,1.86,98.92,46.19,1.26,0.59,12.42,5.8
2013/12,(주)한창제지,9460,90.01,0.0,-194.0,326.82,3.18,0.0,0.0,1.27,0.86,4.0,2.72
2014/12,(주)한창제지,9460,16.71,0.0,39.0,271.08,3.86,20.09,14.71,1.21,0.88,2.76,2.02
2015/12,(주)한창제지,9460,13.68,44.55,56.9,239.49,4.32,27.59,10.98,2.21,0.88,0.0,0.0
2016/12,(주)한창제지,9460,85.76,375.27,270.5,159.95,7.3,5.58,3.23,1.54,0.89,2.81,1.63
2017/12,(주)한창제지,9460,23.33,-26.73,198.1,114.88,8.72,6.26,4.34,1.09,0.75,4.04,2.8
2018/12,(주)한창제지,9460,-33.44,-18.58,164.3,100.75,5.83,20.11,5.34,2.58,0.69,30.71,8.15
2019/12,(주)한창제지,9460,-6.9,-23.38,125.0,100.09,5.98,31.71,18.12,2.79,1.59,22.47,12.84
2020/12,(주)한창제지,9460,58.96,43.57,177.0,91.2,10.06,25.64,9.18,2.93,1.05,13.08,4.69
2021/12,(주)한창제지,9460,2.99,41.85,252.0,129.03,9.75,12.59,7.39,1.78,1.05,13.6,7.98
2022/12,(주)한창제지,9460,-92.76,-91.61,21.0,156.33,0.6,115.01,62.24,1.34,0.73,21.02,11.37
2007/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2008/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2009/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2010/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2011/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2012/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2013/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2014/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2015/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2016/12,(주)한컴라이프케어,372910,,,,,,,,,,,
2017/12,(주)한컴라이프케어,372910,0.0,0.0,79984.0,30.22,24.18,0.0,0.0,0.0,0.0,0.0,0.0
2018/12,(주)한컴라이프케어,372910,0.0,0.0,102172.0,0.0,27.35,0.0,0.0,0.0,0.0,0.0,0.0
2019/12,(주)한컴라이프케어,372910,-66.26,0.0,-8957.0,0.0,13.72,0.0,0.0,0.0,0.0,0.0,0.0
2020/12,(주)한컴라이프케어,372910,323.7,0.0,1967.0,343.23,25.5,0.0,0.0,0.0,0.0,0.0,0.0
2021/12,(주)한컴라이프케어,372910,-87.64,-82.54,196.0,83.3,3.95,0.6,0.25,0.06,0.03,0.21,0.09
2022/12,(주)한컴라이프케어,372910,0.0,90.36,333.0,62.61,-1.33,15.18,7.16,2.02,0.95,38.65,18.21
2007/12,(주)한화,880,0.0,0.0,3257.0,1310.86,4.94,32.94,10.7,5.9,1.92,33.26,10.81
2008/12,(주)한화,880,13.32,30.93,4347.0,1303.94,4.66,19.36,3.38,3.45,0.6,0.0,0.0
2009/12,(주)한화,880,18.55,90.97,8070.0,1209.07,5.01,6.43,2.61,1.63,0.66,12.95,5.26
2010/12,(주)한화,880,-69.18,105.26,16520.0,186.41,3.2,30.32,18.59,1.63,1.0,23.44,14.37
2011/12,(주)한화,880,-32.36,-88.29,1934.0,197.1,2.57,63.23,33.08,1.8,0.94,14.6,7.64
2012/12,(주)한화,880,21.64,130.57,4459.0,195.98,3.32,44.1,28.15,1.23,0.79,11.48,7.32
2013/12,(주)한화,880,126.43,-58.09,1869.0,951.62,2.23,58.95,40.24,1.26,0.86,9.98,6.81
2014/12,(주)한화,880,-40.28,0.0,-5240.0,920.9,1.38,31.12,19.26,1.17,0.72,13.38,8.28
2015/12,(주)한화,880,47.03,0.0,-4097.0,967.16,1.83,113.61,55.66,1.63,0.8,1728.4,846.76
2016/12,(주)한화,880,122.29,0.0,6848.0,988.5,3.58,31.07,23.4,1.12,0.84,10.1,7.6
2017/12,(주)한화,880,28.06,-17.55,5619.0,903.43,4.28,32.3,20.85,1.7,1.1,8.94,5.77
2018/12,(주)한화,880,-16.34,15.55,6541.0,900.11,3.71,16.78,9.05,1.46,0.79,19.78,10.67
2019/12,(주)한화,880,-37.67,-80.79,1051.0,898.06,2.23,34.47,20.65,1.05,0.63,17.33,10.38
2020/12,(주)한화,880,40.54,137.67,2831.0,932.99,3.11,26.4,9.02,1.01,0.35,9.55,3.26
2021/12,(주)한화,880,85.07,321.42,9781.0,861.49,5.54,28.0,20.63,1.07,0.79,12.42,9.15
2022/12,(주)한화,880,-14.06,45.63,14169.0,911.43,4.04,11.26,7.84,1.01,0.7,30.93,21.55
2007/12,(주)현대리바트,79430,0.0,0.0,1830.0,96.33,5.19,9.91,6.05,1.51,0.92,6.81,4.16
2008/12,(주)현대리바트,79430,20.24,14.21,1064.0,81.14,6.05,13.93,4.29,2.18,0.67,24.59,7.58
2009/12,(주)현대리바트,79430,4.97,11.56,1188.0,81.41,5.89,7.42,3.83,1.14,0.59,8.38,4.33
2010/12,(주)현대리바트,79430,0.0,0.0,888.0,75.44,4.94,10.11,7.61,0.92,0.69,8.99,6.76
2011/12,(주)현대리바트,79430,-52.8,-51.36,430.0,82.23,1.77,25.24,16.11,0.89,0.57,19.97,12.75
2012/12,(주)현대리바트,79430,-65.3,-49.87,215.0,73.56,0.63,35.4,21.87,0.77,0.48,9.04,5.59
2013/12,(주)현대리바트,79430,300.47,100.4,432.0,72.42,2.31,34.99,15.3,1.12,0.49,11.95,5.22
2014/12,(주)현대리바트,79430,166.67,270.52,1600.0,57.69,5.32,36.54,9.04,3.93,0.97,33.22,8.22
2015/12,(주)현대리바트,79430,17.97,7.01,1712.0,54.31,5.81,43.05,16.59,5.58,2.15,87.64,33.79
2016/12,(주)현대리바트,79430,4.48,15.04,1969.0,51.35,5.73,21.29,10.3,2.7,1.31,191.79,92.8
2017/12,(주)현대리바트,79430,16.86,11.43,2163.0,65.06,5.54,16.16,10.29,1.44,0.92,26.37,16.79
2018/12,(주)현대리바트,79430,-2.29,5.21,1933.0,51.75,3.56,18.05,9.95,1.56,0.86,211.56,116.55
2019/12,(주)현대리바트,79430,-50.38,-49.94,968.0,64.39,1.93,24.66,12.93,1.09,0.57,5.3,2.78
2020/12,(주)현대리바트,79430,55.75,36.61,1322.0,66.99,2.69,18.72,4.59,1.0,0.25,4.43,1.09
2021/12,(주)현대리바트,79430,-45.58,-49.25,671.0,76.59,1.44,35.4,22.0,0.93,0.58,0.0,0.0
2022/12,(주)현대리바트,79430,0.0,0.0,-2524.0,94.78,-1.87,0.0,0.0,0.86,0.39,0.0,0.0
2007/12,(주)현대미포조선,10620,0.0,0.0,27357.0,126.83,13.32,15.4,4.37,2.77,0.79,7.13,2.02
2008/12,(주)현대미포조선,10620,49.56,-1.9,26890.0,244.97,13.96,11.21,2.53,2.69,0.61,13.44,3.04
2009/12,(주)현대미포조선,10620,-23.35,-27.06,19578.0,160.01,10.99,8.93,4.13,1.32,0.61,0.0,0.0
2010/12,(주)현대미포조선,10620,54.22,30.09,25270.0,121.55,16.5,10.51,4.46,1.16,0.49,7.47,3.17
2011/12,(주)현대미포조선,10620,-44.66,-59.43,10201.0,129.55,8.17,20.45,7.95,1.47,0.57,0.0,0.0
2012/12,(주)현대미포조선,10620,-75.46,-51.69,4928.0,127.63,2.1,30.01,18.42,1.06,0.65,0.0,0.0
